Geneid	groups	description
PBANKA_1429900	23	GPI ethanolamine phosphate transferase 3, putative
PBANKA_1435900	23	conserved Plasmodium protein, unknown function
PBANKA_1443600	23	conserved Plasmodium protein, unknown function
PBANKA_1457000	23	ubiquitin-conjugating enzyme E2, putative
PBANKA_1465300	23	PIR protein, pseudogene
PBANKA_0008901	24	PIR protein, pseudogene
PBANKA_0104200	24	calcium-binding protein, putative
PBANKA_0201100	24	PIR protein, pseudogene
PBANKA_0316900	24	PIR protein
PBANKA_0400100	24	PIR protein
PBANKA_0600011	24	PIR protein
PBANKA_0600200	24	PIR protein
PBANKA_0700071	24	PIR protein
PBANKA_0832700	24	adenylate kinase-like protein 2, putative
PBANKA_0836900	24	PIR protein
PBANKA_0837061	24	tryptophan-rich protein, fragment
PBANKA_0904900	24	mitochondrial large subunit ribosomal protein, putative
PBANKA_0931700	24	peptidyl-prolyl cis-trans isomerase, putative
PBANKA_0933600	24	dynein light chain Tctex-type, putative
PBANKA_0934900	24	conserved Plasmodium protein, unknown function
PBANKA_0943000	24	RIIa domain-containing protein, putative
PBANKA_1013900	24	PhIL1 interacting protein PIP3, putative
PBANKA_1040500	24	PIR protein, pseudogene
PBANKA_1040541	24	PIR protein
PBANKA_1100400	24	PIR protein
PBANKA_1108800	24	leucine-rich repeat protein
PBANKA_1133600	24	dynein light chain, putative
PBANKA_1137500	24	actin-depolymerizing factor 2
PBANKA_1146200	24	Plasmodium exported protein, unknown function
PBANKA_1146261	24	PIR protein
PBANKA_1146700	24	PIR protein
PBANKA_1217100	24	pseudo protein kinase 1, putative
PBANKA_1300100	24	PIR protein
PBANKA_1365700	24	PIR protein
PBANKA_1408700	24	conserved Plasmodium protein, unknown function
PBANKA_1413300	24	ubiquitin-like protein, putative
PBANKA_1465821	24	PIR protein
PBANKA_1465921	24	PIR protein
PBANKA_0000600	25	PIR protein
PBANKA_0112621	25	PIR protein, pseudogene
PBANKA_0201300	25	lysophospholipase, putative
PBANKA_0201400	25	fam-a protein, pseudogene
PBANKA_0216000	25	PIR protein
PBANKA_0304700	25	serine repeat antigen 5
PBANKA_0410561	25	tRNA Isoleucine
PBANKA_0418500	25	Plasmodium exported protein, unknown function
PBANKA_0508000	25	conserved Plasmodium protein, unknown function
PBANKA_0600041	25	PIR protein
PBANKA_0600061	25	fam-b protein
PBANKA_0600091	25	fam-c protein
PBANKA_0943541	25	tRNA Leucine
PBANKA_0943561	25	tRNA Glycine
PBANKA_1004200	25	conserved protein, unknown function
PBANKA_1016800	25	exosome complex component RRP41, putative
PBANKA_1100750	25	fam-a protein
PBANKA_1200081	25	PIR protein
PBANKA_1225200	25	N-acetyltransferase, GNAT family, putative
PBANKA_1244051	25	tRNA Arginine
PBANKA_1346750	25	small nucleolar RNA snoR18
PBANKA_1354550	25	small nucleolar RNA snoR20
PBANKA_1400071	25	PIR protein
PBANKA_1416700	25	glycerol-3-phosphate 1-O-acyltransferase
PBANKA_1421261	25	tRNA Serine
PBANKA_1464841	25	tRNA Valine
PBANKA_1466141	25	fam-a protein
